name,mass (g),year,lat,long
Johannessen Nunataks 03010,445,2003,-72.89989,161.129
La Yesera 003,447,2003,-23.29086,-70.47239
Ramlat as Sahmah 225,452.25,2003,20.5698,56.10353
Sayh al Uhaymir 260,460.13,2003,20.6361,57.2141
Sayh al Uhaymir 255,461.13,2003,20.59958,57.37525
Grove Mountains 021510,462.7,2003,-72.93667,75.30139
Ramlat as Sahmah 219,470.16,2003,20.47567,55.79787
Ramlat as Sahmah 004,475.96,2003,20.26405,56.46315
Sayh al Uhaymir 251,485.92,2003,20.58747,57.35292
Dhofar 1034,489.8,2003,19.31025,54.75487
Dhofar 1031,492.6,2003,19.33503,54.79092
Jiddat al Harasis 381,501,2003,19.30747,55.69782
Shişr 031,503.76,2003,18.21335,53.84675
LaPaz Icefield 03572,525.4,2003,-86.36667,-70
Grove Mountains 020188,558.6,2003,-72.98444,75.225
Jiddat al Harasis 367,572.9,2003,19.34562,55.87173
Ramlat as Sahmah 216,584.91,2003,20.57445,55.98598
Grove Mountains 022040,589.5,2003,-72.77861,75.31528
Grove Mountains 022160,610.1,2003,-72.78167,75.30389
Grove Mountains 020155,612,2003,-72.97722,75.26833
Jiddat al Harasis 387,622.4,2003,19.27643,55.76668
Hammadah al Hamra 333,631,2003,29.91403,13.04047
Ramlat as Sahmah 226,632.4,2003,20.5625,56.08372
LaPaz Icefield 03593,657.5,2003,-86.36667,-70
Jiddat al Harasis 371,660.5,2003,19.31028,55.83092
Hammadah al Hamra 334,662,2003,30.03455,13.13017
Grove Mountains 022444,679.2,2003,-72.77306,75.33917
Hammadah al Hamra 332,710,2003,29.81858,12.94647
Miller Range 03346,715.2,2003,-83.25,157
Grove Mountains 022443,720.9,2003,-72.77306,75.33917
Jiddat al Harasis 364,735.6,2003,19.54553,56.04363
Ramlat as Sahmah 205,742.79,2003,20.62973,56.16912
Hammadah al Hamra 338,752.5,2003,30.545,13.58194
Sayh al Uhaymir 248,773.9,2003,20.58103,57.40295
Keystone Lake,787,2003,36.28402,-96.43701
LaPaz Icefield 03569,813.7,2003,-86.36667,-70
Jiddat al Harasis 078,882.7,2003,19.91448,55.66278
Dhofar 1038,886.2,2003,19.30455,54.63157
Jiddat al Harasis 368,892.7,2003,19.27365,55.8104
Adrar Chiriet,926,2003,19.64008,9.35545
Johannessen Nunataks 03007,929.3,2003,-72.89964,161.12836
Grove Mountains 022037,935.9,2003,-72.78222,75.30111
Jiddat al Harasis 352,1005,2003,19.36033,55.6278
Grove Mountains 022038,1012,2003,-72.78167,75.30278
Tanezrouft 082,1012,2003,24.81727,-0.43427
Tanezrouft 079,1031,2003,24.58025,-0.51863
Sayh al Uhaymir 269,1033,2003,20.72777,57.18842
Tanezrouft 080,1056,2003,24.6544,-0.56928
Jiddat al Harasis 389,1059.7,2003,19.27943,55.76672
Sayh al Uhaymir 262,1069.5,2003,20.63642,57.28727
Pampa de Mejillones 007,1075,2003,-23.22911,-70.45575
Sayh al Uhaymir 214,1081.8,2003,20.42087,57.35927
Grove Mountains 020158,1101.8,2003,-72.97667,75.27083
Dhofar 1611,1124,2003,19.13333,54.65267
Dhofar 1601,1166,2003,19.185,54.631
Jiddat al Harasis 378,1186.3,2003,19.2893,55.71468
Jiddat al Harasis 354,1200.8,2003,19.36337,55.6354
Ramlat as Sahmah 227,1226.2,2003,20.56085,56.08235
Majuba 003,1306,2003,40.63078,-118.40918
Sayh al Uhaymir 182,1320,2003,20.72112,57.1269
Acfer 378,1320,2003,27.4,3.75
Jiddat al Harasis 393,1360.8,2003,19.31817,55.77532
Djebel Chaab 001,1388,2003,25.22367,0.8456
Jiddat al Harasis 386,1412.9,2003,19.29912,55.794
Jiddat al Harasis 376,1429.4,2003,19.3184,55.70303
Jiddat al Harasis 370,1453.1,2003,19.33183,55.81017
Jiddat al Harasis 357,1479.5,2003,19.36197,55.6125
La Yesera 004,1489,2003,-23.28861,-70.47469
Ramlat as Sahmah 113,1499,2003,20.46543,55.86245
Jiddat al Harasis 388,1589.2,2003,19.27775,55.76402
Tanezrouft 078,1599,2003,24.73573,-0.52413
Grove Mountains 021491,1716.5,2003,-72.93667,75.345
Mut,1800,2003,25.59983,28.45217
Zubkovsky,2167,2003,49.78917,41.5046
Hammadah al Hamra 331,2197,2003,29.81858,12.94647
Dhofar 922,2270,2003,19.405,54.57
Uruq al Hadd 001,2335.64,2003,18.44432,52.97805
Majuba 002,2420,2003,40.62832,-118.4167
La Yesera 002,2625,2003,-23.2705,-70.483
Jiddat al Harasis 103,2711,2003,19.8579,56.99973
Jiddat al Harasis 212,2711,2003,19.8579,56.99973
Dhofar 996,2717,2003,19.16365,54.66127
Sayh al Uhaymir 242,2737,2003,20.56275,57.2857
Prospector Pool,2768,2003,-29.35,121.76667
Grove Mountains 022021,2953,2003,-72.78056,75.31694
Pampa de Mejillones 004,3155,2003,-23.20481,-70.45019
Tanezrouft 076,3548,2003,24.6205,-0.5617
Jiddat al Harasis 101,3563,2003,19.75073,56.96652
Jiddat al Harasis 213,3563,2003,19.75073,56.96652
Jiddat al Harasis 365,3665.1,2003,19.61865,56.04227
Jiddat al Harasis 079,3959.86,2003,19.91455,55.66447
Kalugalatenna,4000,2003,7.31667,80.55
Grove Mountains 021603,4360,2003,-72.82278,75.29639
Ouadangou,4440,2003,12.9,0.08
Djebel Chaab 003,4570.2,2003,25.08683,0.8324
Dhofar 1275,4999,2003,18.82852,54.63957
Dhofar 1439,5132,2003,18.58333,54.455
Cheder,5390,2003,51.53333,94.6
Kendrapara,6669.2,2003,20.4625,86.70278
Viedma,6900,2003,-41.06667,-62.85
Jiddat al Harasis 369,7100,2003,19.28525,55.82243
Sayh al Uhaymir 272,7563,2003,20.78667,57.21405
Shişr 043,8267,2003,18.59243,53.81247
Fife,8600,2003,31.38972,-99.40583
Buffalo Gap,9300,2003,32.24611,-99.99306
Dhofar 1026,10500,2003,18.65952,54.2463
Dhofar 1027,14944,2003,18.66003,54.24553
Isheyevo,16000,2003,53.61667,56.33333
Sayh al Uhaymir 250,16200,2003,20.58298,57.3165
Kasauli,16820,2003,29.58333,77.58333
Oum Dreyga,17000,2003,24.3,-13.1
Park Forest,18000,2003,41.48472,-87.67917
Burns,18400,2003,39.86667,-106.88333
New Orleans,19256,2003,29.94718,-90.10976
Djebel Chaab 002,30616,2003,25.15592,0.82213
Sayh al Uhaymir 270,43508.2,2003,20.72918,57.189
Santa Vitoria do Palmar,50400,2003,-33.50944,-53.41083
Qijiaojing,160000,2003,43.75,92.91667
Österplana 048,,2004,58.58333,13.43333
Frontier Mountain 03071,0.17,2004,-72.95297,160.44314
Frontier Mountain 03094,0.21,2004,-72.95161,160.51531
Frontier Mountain 03073,0.41,2004,-72.95339,160.44231
Frontier Mountain 03096,0.41,2004,-72.95178,160.50997
Frontier Mountain 03070,0.46,2004,-72.99453,160.39992
Frontier Mountain 03091,0.7,2004,-72.99422,160.40414
Frontier Mountain 03068,0.73,2004,-72.99517,160.38925
Frontier Mountain 03097,0.74,2004,-72.95222,160.50161
Frontier Mountain 03095,0.78,2004,-72.95178,160.50997
Lucerne Valley 041,0.84,2004,34.48975,-116.94277
Frontier Mountain 03093,0.85,2004,-72.95144,160.51436
Frontier Mountain 03100,0.9,2004,-72.95228,160.50106
Lucerne Valley 037,0.9,2004,34.48887,-116.95223
Lucerne Valley 035,0.92,2004,34.4868,-116.95837
Frontier Mountain 03098,0.95,2004,-72.95228,160.50106
Sayh al Uhaymir 307,1.2,2004,21.00295,57.32738
Coyote Dry Lake 194,1.47,2004,35.08838,-116.75283
Frontier Mountain 03069,1.52,2004,-72.99486,160.39875
Sayh al Uhaymir 297,1.6,2004,20.99838,57.31972
Frontier Mountain 03062,1.63,2004,-72.98897,160.40506
Frontier Mountain 03061,1.75,2004,-72.988,160.40606
Lucerne Valley 043,1.75,2004,34.48457,-116.96255
Frontier Mountain 03072,1.94,2004,-72.95336,160.44256
Lucerne Valley 042,2.17,2004,34.48595,-116.9637
Frontier Mountain 03067,2.25,2004,-72.99486,160.39028
Frontier Mountain 03092,2.29,2004,-72.95144,160.51233
Lucerne Valley 048,2.29,2004,34.48667,-116.95833
Lucerne Valley 036,2.48,2004,34.48793,-116.95638
Sayh al Uhaymir 286,2.6,2004,21.00295,57.32363
Sayh al Uhaymir 289,3,2004,21.00382,57.26387
Willcox Playa 006,3.1,2004,32.11288,-109.89265
Lucerne Valley 031,3.22,2004,34.4871,-116.9578
Dhofar 1087,3.4,2004,19.33265,54.79373
Frontier Mountain 03064,3.51,2004,-72.99542,160.39733
Sayh al Uhaymir 306,3.8,2004,21.00825,57.3327
Sayh al Uhaymir 314,4,2004,21.01167,57.31167
Lucerne Valley 030,4.12,2004,34.48708,-116.95797
Frontier Mountain 03066,4.34,2004,-72.99564,160.394
Tungsten Mountain 113,4.48,2004,39.67917,-117.62675
Dhofar 1086,4.7,2004,19.33057,54.79238
Roosevelt County 108,4.75,2004,34.21667,-103.18333
Lucerne Valley 040,5.21,2004,34.4921,-116.94308
Red Dry Lake 029,5.25,2004,35.62682,-114.04373
Frontier Mountain 03089,5.6,2004,-72.99394,160.3915
Sayh al Uhaymir 315,6,2004,21.01333,57.315
Frontier Mountain 03090,6.1,2004,-72.99503,160.389
Sayh al Uhaymir 317,8,2004,20.995,57.32667
Święcany,8,2004,49.79139,21.25778
Dhofar 972,8.1,2004,19.38517,54.83367
Frontier Mountain 03087,8.76,2004,-72.96133,160.69708
Frontier Mountain 03063,9.57,2004,-72.99542,160.39733
Sayh al Uhaymir 282,9.6,2004,20.99245,57.3233
Sayh al Uhaymir 316,10,2004,21.005,57.31167
Lucerne Valley 046,10.32,2004,34.48742,-116.9735
Jiddat al Harasis 117,10.8,2004,19.64607,55.76125
Red Dry Lake 028,11.3,2004,35.6448,-114.03452
Lucerne Valley 032,11.87,2004,34.49015,-116.94985
Dhofar 991,12,2004,19.258,54.83567
Frontier Mountain 03074,12.05,2004,-72.95233,160.45447
Dhofar 1193,14,2004,18.85817,54.59933
Sayh al Uhaymir 302,15.7,2004,21.0596,57.28343
Dhofar 1639,16,2004,18.977,54.37467
Frontier Mountain 03088,16.07,2004,-72.96433,160.68992
Coyote Dry Lake 230,16.36,2004,35.08958,-116.75007
Frontier Mountain 03099,17.16,2004,-72.95228,160.50106
Sayh al Uhaymir 320,18,2004,21.075,57.26333
Sayh al Uhaymir 304,20.2,2004,21.06985,57.26393
Frontier Mountain 03005,20.66,2004,-72.95514,160.38425
Coyote Dry Lake 222,22.5,2004,35.04008,-116.75553
Dhofar 1197,24,2004,18.92433,54.364
Dhofar 1436,24.2,2004,18.42333,54.42333
Sayh al Uhaymir 401,24.5,2004,20.5429,56.63808
Dhofar 1564,26,2004,18.69617,54.37
Chicago Valley,26,2004,36.00217,-116.19633
Frontier Mountain 03065,26.43,2004,-72.99558,160.39492
Sacramento Wash 004,28.6,2004,34.75078,-114.22717
Lucerne Valley 047,30.43,2004,34.48613,-116.9739
Cuddeback Dry Lake 021,31.72,2004,35.3,-117.4605
Jiddat al Harasis 116,32.5,2004,19.64878,55.75525
Sayh al Uhaymir 301,32.5,2004,21.05613,57.29243
Dhofar 984,33,2004,19.19733,54.91717
Dhofar 1587,36,2004,19.05767,54.54567
Jiddat al Harasis 125,36,2004,19.62333,55.01
Jiddat al Harasis 112,38.5,2004,19.64747,55.74997
Lucerne Valley 045,38.56,2004,34.487,-116.96512
Superior Valley 022,38.9,2004,35.23705,-117.01618
Tamarack,41,2004,44.93389,-116.43167
Dhofar 1637,44,2004,18.9665,54.28167
Greener Reservoir,45,2004,39.49133,-112.942
Sayh al Uhaymir 400,45.59,2004,20.53578,56.6709
Pampa de Mejillones 011,46,2004,-23.13606,-70.49194
Dhofar 1634,46,2004,18.82583,54.4295
Sayh al Uhaymir 558,48.5,2004,21.06733,57.26767
Buck Mountains 001,50,2004,34.73245,-114.22257
Sayh al Uhaymir 305,51.1,2004,20.59833,57.16323
Königsbrück,51.8,2004,51.26667,13.9
Sacramento Wash 005,52.3,2004,34.74667,-114.21
Northwest Africa 4269,54,2004,27.98333,-7.58333
Willcox Playa 007,62.4,2004,32.18843,-109.84563
Dhofar 962,63.5,2004,19.15547,54.5555
Dhofar 987,69.3,2004,19.23139,54.92333
Dhofar 1563,70,2004,18.45428,54.43658
Sayh al Uhaymir 318,70,2004,20.99833,57.31167
Sayh al Uhaymir 283,70.5,2004,21.04753,57.31763
Coyote Dry Lake 249,71.8,2004,35.08758,-116.74603
Sayh al Uhaymir 325,76,2004,21.005,57.325
Dhofar 1586,78,2004,19.17017,54.56867
Sayh al Uhaymir 402,78,2004,21.07694,57.26972
Dhofar 974,79,2004,19.23439,54.91681
Dhofar 968,79,2004,19.29667,54.9336
Dhofar 983,82.6,2004,19.17117,54.906
Dhofar 1633,88,2004,19.1425,54.76917
Sacramento Wash 003,89.2,2004,34.75873,-114.23342
Ramlat as Sahmah 260,102.4,2004,20.0018,56.4922
Dhofar 1306,104,2004,18.34495,54.25875
Dhofar 1314,104,2004,19.29667,54.56833
Lucerne Valley 044,106.22,2004,34.48413,-116.96083
Jiddat al Harasis 075,107.6,2004,19.24633,55.03983
Dhofar 971,108.3,2004,19.36947,54.83828
Dhofar 1596,110,2004,18.32117,54.1995
Dhofar 1632,110,2004,18.57083,54.449
Hammadah al Hamra 335,111,2004,28.8316,12.63217
Jiddat al Harasis 114,112.8,2004,19.76752,55.70583
Dhofar 993,114.5,2004,19.22483,54.89417
Jiddat al Harasis 074,118.1,2004,19.24414,55.03597
Shişr 013,120,2004,18.49167,53.88167
Dhofar 1194,124,2004,19.01677,54.36637
Dhofar 1595,130,2004,19.323,54.53717
Dhofar 1640,144,2004,18.92283,54.57283
Ramlat as Sahmah 009,146,2004,20.04683,56.4835
Naviska,147,2004,32.5,-111.28
Bouse,147.4,2004,33.96667,-114.06667
Dhofar 985,153.9,2004,19.22478,54.92317
Dhofar 1313,154,2004,18.81833,54.455
Paymaster Mine,159,2004,33.18667,-114.91783
Dhofar 990,165.3,2004,19.25317,54.83617
Dhofar 1675,168,2004,18.259,54.02947
Sayh al Uhaymir 131,168,2004,21.07,57.27
Sayh al Uhaymir 294,168.5,2004,21.04395,56.965
Dhofar 1594,176,2004,18.9895,54.43417
Acfer 387,177,2004,27.558,4.015
Orlando,180,2004,28.5475,-81.36222
Sayh al Uhaymir 296,190.5,2004,20.79367,57.17375
Sayh al Uhaymir 299,191.1,2004,21.06858,57.30132
Dhofar 1308,192,2004,18.72992,54.37463
Dhofar 1584,194,2004,18.42083,54.428
Acfer 386,200,2004,27.36017,3.7
Sayh al Uhaymir 288,201.1,2004,20.5274,57.13517
Dhofar 1309,204,2004,19.29105,54.5635
Sayh al Uhaymir 174,207,2004,21.06445,57.29923
Dhofar 992,213.9,2004,19.31783,54.7295
Sayh al Uhaymir 311,214,2004,21.00167,57.31167
Sayh al Uhaymir 321,220,2004,21.09833,57.27833
Sayh al Uhaymir 298,221.5,2004,20.79087,57.18352
Dhofar 1599,240,2004,18.88133,54.39867
Diablo Pass,246.6,2004,33.66348,-114.29207
Dhofar 965,247,2004,19.15314,54.96017
Jiddat al Harasis 123,248,2004,19.73333,55.73333
Sayh al Uhaymir 284,253.9,2004,21.11363,56.81103
Dhofar 1585,256,2004,18.78383,54.42017
Sayh al Uhaymir 291,259,2004,20.6004,57.16395
Ramlat as Sahmah 261,259.7,2004,20.05013,56.02297
Jiddat al Harasis 110,263,2004,19.75707,56.66787
Dhofar 1592,274,2004,18.918,54.35383
Dhofar 1582,276,2004,19.3695,54.53817
Sayh al Uhaymir 312,278,2004,20.61167,56.755
Sayh al Uhaymir 130,278.5,2004,21.00333,57.31833
Kansas State University,301,2004,39.27556,-96.25944
Sayh al Uhaymir 308,313,2004,21.06417,57.29887
Dhofar 1103,316,2004,19.091944,54.805556
Dhofar 1635,330,2004,18.94267,54.319
Pampa de Mejillones 010,360,2004,-23.20222,-70.43528
Dhofar 1589,360,2004,18.67267,54.42917
Ramlat as Sahmah 331,360,2004,20.0915,56.3575
Sayh al Uhaymir 287,373,2004,20.52693,57.13433
Sayh al Uhaymir 292,387,2004,20.60342,57.16427
Acfer 391,388,2004,27.59617,4.172
Acfer 389,397,2004,27.504,3.68167
Jiddat al Harasis 113,411,2004,19.673267,55.742217
Sayh al Uhaymir 313,412,2004,20.68,56.815
Ramlat as Sahmah 007,420,2004,20.17,56.265
Dhofar 1196,422,2004,18.96077,54.37707
Dhofar 973,423.5,2004,19.26831,54.84694
Jiddat al Harasis 115,442,2004,19.74212,55.71987
Ramlat as Sahmah 008,466,2004,20.72798,56.11592
Dhofar 1088,470,2004,18.15363,54.10562
Dhofar 1581,488,2004,18.48683,54.35033
Dhofar 1583,510,2004,18.49767,54.33017
Coyote Dry Lake 223,512,2004,35.03842,-116.75818
Sayh al Uhaymir 319,550,2004,21.09,57.25833
Sayh al Uhaymir 180,556,2004,20.54817,56.67931
Sayh al Uhaymir 170,570,2004,20.966,57.3255
Acfer 390,578,2004,27.5025,3.693
Dhofar 989,608.5,2004,19.23439,54.91681
Sayh al Uhaymir 293,613,2004,20.60837,57.16007
Sayh al Uhaymir 175,622,2004,20.573,56.70257
Dhofar 1195,650,2004,19.0315,54.3735
Sayh al Uhaymir 173,690,2004,21.05517,57.2975
Moapa Valley,698.8,2004,36.55722,-114.42694
Chocolate Mountains,699,2004,33.01222,-114.86667
Dhofar 1113,702,2004,18.14217,54.09683
Mount DeWitt 03001,725.2,2004,-77.20919,159.76117
Dhofar 969,737.4,2004,19.30022,54.85844
Morokweng,750,2004,-26.37247,23.52395
Dhofar 1598,766,2004,18.55933,54.49467
Buck Mountain Wash,798,2004,34.72453,-114.20883
Dhofar 966,868,2004,19.19217,54.9855
Hammadah al Hamra 336,880,2004,28.65068,12.69125
Sacramento Wash 002,892.8,2004,34.75635,-114.2343
Berthoud,960,2004,40.30583,-105.02325
Silet,971,2004,22.78333,4.15
Dhofar 1590,996,2004,18.95167,54.28117
Jiddat al Harasis 119,1000,2004,19.77455,56.72408
Dhofar 979,1063,2004,19.75667,54.93667
Ilafegh 017,1063,2004,21.59067,1.52417
Acfer 388,1072,2004,27.61667,3.86667
Dhofar 1636,1078,2004,18.4015,54.32383
Ramlat as Sahmah 330,1130,2004,20.07917,56.33317
Dhofar 1290,1211.3,2004,18.57,54.42333
Dhofar 1588,1224,2004,18.99317,54.27933
Dhofar 1638,1248,2004,18.40617,54.31367
Dhofar 1593,1254,2004,18.93583,54.3195
Shişr 169,1304,2004,18.60417,53.96833
Octave Mine,1304.2,2004,34.13228,-112.70225
Sayh al Uhaymir 326,1352,2004,21.00833,57.31
Dhofar 1630,1357,2004,18.69667,54.37167
Dhofar 1580,1503,2004,18.56783,54.42683
Dhofar 964,1592,2004,19.126,54.85633
Kaprada,1600,2004,20.33916,73.22329
Dhofar 977,1728,2004,19.22119,54.95961
Sayh al Uhaymir 290,1796,2004,21.07544,57.14703
Estación Imilac,1908,2004,-24.22983,-68.89253
Dhofar 978,2467,2004,19.22878,54.93953
Shişr 014,2579,2004,18.32883,53.886
Plateau du Tademait 006,2995,2004,27.37033,0.70617
Villalbeto de la Peña,3500,2004,42.8,-4.66667
Dhofar 1631,3770,2004,18.712,54.40033
Dhofar 975,4230,2004,19.21939,54.91858
Jiddat al Harasis 111,4235,2004,19.6604,56.96172
Dhofar 1597,4558,2004,18.96133,54.3685
Maigatari-Danduma,4629,2004,12.83333,9.38333
Sayh al Uhaymir 295,4780,2004,21.00987,57.03862
Jiddat al Harasis 054,5079,2004,19.63033,55.11517
Dhofar 1562,7550,2004,18.926,54.39888
Palo Verde Mine,9158,2004,34.71457,-114.19142
Shişr 168,12688,2004,18.60667,53.95117
Acfer 379,14764,2004,27.4114,3.70467
Koltsovo,20020,2004,54.7505,36.978
Benguerir,25000,2004,32.25,-8.15
Windimurra,30000,2004,-28.09697,118.45561
Dhofar 1289,37000,2004,18.63333,54.42167
Capot Rey,38000,2004,20.12593,10.2056
Dhofar 1288,43600,2004,18.27833,54.285
Jiddat al Harasis 055,200000,2004,19.65167,55.69
Xifu,3000000,2004,36.3,120.48333
Österplana 054,,2005,58.58333,13.43333
Jiddat al Harasis 236,0.54,2005,19.97028,56.39825
Grove Mountains 050001,2.41,2005,-73.113056,75.159722
Jiddat al Harasis 237,3.89,2005,19.98037,56.41745
Jiddat al Harasis 228,4.97,2005,19.98003,56.3846
Jiddat al Harasis 248,5.02,2005,19.9743,56.42068
Jiddat al Harasis 216,5.5,2005,19.93958,56.41473
Grove Mountains 050003,6.4,2005,-73.094444,75.203333
Lucerne Valley 050,6.85,2005,34.48728,-116.95833
Jiddat al Harasis 217,9.36,2005,19.96303,56.47833
Dhofar 1277,10,2005,19.18067,54.41883
Sleeper Camp 027,10.85,2005,-30.16028,126.34833
Great Sand Sea 025,10.9,2005,25.3735,25.70617
Jiddat al Harasis 239,12.4,2005,19.98505,56.41543
Jiddat al Harasis 235,13.08,2005,19.97115,56.39807
Lucerne Valley 057,13.15,2005,34.486,-116.97275
Al Alamayn,13.31,2005,30.70952,28.9698
Jiddat al Harasis 231,14.26,2005,19.93703,56.35802
Jiddat al Harasis 245,16.2,2005,19.97622,56.42667
Metameur 002,17,2005,33.35,10.43333
Roosevelt County 109,17.3,2005,34.21667,-103.18333
Jiddat al Harasis 232,17.52,2005,19.98675,56.38977
Istifane 003,18.5,2005,31.48583,-5.71712
Sayh al Uhaymir 417,19.46,2005,20.27962,56.50845
Pecora Escarpment 01001,19.5,2005,-85.6661,-69.04142
Jiddat al Harasis 249,20.8,2005,19.9767,56.42015
Ramlat as Sahmah 245,21.63,2005,20.56322,56.19473
Sayh al Uhaymir 424,23.16,2005,21.26852,57.31615
Ramlat as Sahmah 248,23.5,2005,20.30678,56.24737
Dhofar 1302,23.9,2005,18.91947,54.36237
Jiddat al Harasis 271,25.87,2005,19.99917,56.40987
Jiddat al Harasis 268,26.03,2005,19.98013,56.35803
Sayh al Uhaymir 406,30.92,2005,20.06413,56.5339
Ramlat as Sahmah 250,31.1,2005,20.01577,56.47787
San Joaquin,31.8,2005,32.16657,-111.11718
Dar al Gani 1043,32.1,2005,27.43333,16
Dhofar 1305,34,2005,18.79508,54.15128
Jiddat al Harasis 304,39.54,2005,19.89125,56.33092
Istifane 002,40,2005,31.49848,-5.7174
Tungsten Mountain 204,41.6,2005,39.67888,-117.62945
Dhofar 1269,42,2005,18.731389,54.509167
Jiddat al Harasis 247,42.9,2005,19.97708,56.42573
Sayh al Uhaymir 411,42.94,2005,21.00572,57.03185
Ramlat as Sahmah 244,43.14,2005,20.58513,56.14733
Ramlat as Sahmah 236,43.2,2005,20.56537,56.16462
Jiddat al Harasis 309,43.9,2005,19.67332,55.70812
Jiddat al Harasis 305,46.98,2005,19.88368,56.33967
Jiddat al Harasis 306,49.77,2005,19.89187,56.33047
Jiddat al Harasis 282,54.5,2005,19.64717,56.21783
Jiddat al Harasis 130,54.7,2005,19.59864,55.00294
Jiddat al Harasis 252,56.5,2005,19.97873,56.4177
Ramlat as Sahmah 257,58.44,2005,20.03788,56.4741
Jiddat al Harasis 277,58.8,2005,19.97985,55.95653
Sayh al Uhaymir 418,59.8,2005,20.26508,56.503
Jiddat al Harasis 303,60.21,2005,19.89668,56.33102
Jiddat al Harasis 251,60.5,2005,19.97703,56.41985
Dhofar 1168,60.8,2005,19.226417,54.96725
Jiddat al Harasis 243,61,2005,19.95952,56.42197
Jiddat al Harasis 269,62.71,2005,19.98272,56.40682
Jiddat al Harasis 244,63.47,2005,19.97367,56.4316
Jiddat al Harasis 225,64.67,2005,19.97578,56.42303
Dhofar 1311,66,2005,19.315,54.53
Jiddat al Harasis 270,69.5,2005,19.96935,56.58283
Sayh al Uhaymir 477,73.8,2005,20.01022,56.52188
Ramlat as Sahmah 241,77.2,2005,20.76775,56.41513
Ramlat as Sahmah 243,77.7,2005,20.59888,56.14967
Jiddat al Harasis 314,80.81,2005,19.7216,55.70785
Jiddat al Harasis 261,81.14,2005,19.99733,56.5352
Sayh al Uhaymir 413,81.14,2005,19.99733,56.5352
Sayh al Uhaymir 421,81.36,2005,20.86885,56.66468
Dhofar 1304,85,2005,18.6672,54.3662
Ramlat as Sahmah 240,85.19,2005,20.71778,56.35607
Ramlat as Sahmah 237,85.23,2005,20.59585,56.15363
Dhofar 1307,90,2005,19.32865,54.53763
Ramlat as Sahmah 242,96.62,2005,20.01798,56.41798
Ramlat as Sahmah 251,97.3,2005,20.03138,56.4559
Jiddat al Harasis 281,97.5,2005,19.73768,56.11087
Ramlat as Sahmah 258,97.55,2005,20.04637,56.33072
